,Part,TrialN,PairID,L_Item,L_Value,R_Item,R_Value,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,L_IA_DT,R_IA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,FamLeft,FamRight,Tot_Fam,Tot_Val,FamChosen,FamUnChosen,ValChosen,ValUnChosen,Correct,ZtotFam,ZtotVal,ZValCh,ZValUnCh,ZFamCh,ZFamUnCh,ztGSF,ztDDT,absDDT,ConfSplit,GSFMedSplit,DDTMedSplit
8622,36,223,50,42_dairy_milk_fruit_and_nut.png,1.25,56_marshmallows.png,0.95,1,1260,32,1245,2.0,800,484,1284,2,2,-0.30000000000000004,-0.5671300599647283,0.30000000000000004,-0.3614646787174616,-1.3334481632102129,-1.232971176948596,4.33,1.33,5.66,2.2,1.33,4.33,0.95,1.25,1,0.05276452519808842,-0.24801698054996354,-0.5588357405487173,0.21630420284047974,-0.9029772594502321,1.0101773990238436,0.23039686624126493,-0.16039792162297362,0.16039792162297362,0,1,0
8623,36,224,15,113_walkers_cheese.png,0.95,108_chilli_nuts.png,1.25,0,2212,26,2614,2.0,505,953,1458,1,1,0.30000000000000004,0.5067256748797277,0.30000000000000004,-0.3614646787174616,-1.64843591829924,-0.6000702753489501,2.08,2.58,4.66,2.2,2.08,2.58,0.95,1.25,1,-0.4779767173644682,-0.24801698054996354,-0.5588357405487173,0.21630420284047974,-0.40084278912046845,-0.2105807871076942,-0.8538236807764529,-0.4491533338205563,0.4491533338205563,0,0,0
8624,36,225,16,27_mars.png,0.8,44_walkers_french_fries.png,0.8,1,1448,94,543,2.0,922,460,1382,2,2,0.0,-0.030202192542500308,0.0,-1.1996436438594007,1.921425306043063,-1.1079865451200943,5.0,1.33,6.33,1.6,1.33,5.0,0.8,0.8,1,0.4083611577150013,-1.3982406584628222,-0.9533080279948694,-0.9546659177997127,-0.9029772594502321,1.4775533902856322,0.23039686624126493,-0.04098042912092248,0.04098042912092248,1,0,0
8625,36,226,59,20_crunch.png,0.8,103_nakd_berry.png,1.1,1,7832,10,1952,2.0,1546,2688,4234,4,2,0.30000000000000004,0.5067256748797277,0.30000000000000004,-0.3614646787174616,-2.4884032652033112,3.136172442077531,2.58,0.58,3.16,1.9,0.58,2.58,1.1,0.8,0,-1.2740885812083032,-0.8231288195063933,-0.16436345310256464,-0.9546659177997127,-1.4051117297799958,-0.2105807871076942,2.3988379602767007,0.5698106800698964,0.5698106800698964,0,1,1
8626,36,227,45,35_mms_plain.png,1.25,29_mms_peanut.png,1.7,0,1974,10,1603,2.0,392,944,1336,1,1,0.45,0.7751896085908415,0.45,0.057624803853507524,-2.4884032652033112,-0.7582955007488615,3.58,3.83,7.41,2.95,3.58,3.83,1.25,1.7,1,0.9815616996825625,1.1897626168411095,0.23010883434358745,1.3872743234806721,0.603426151539059,0.6613893458434041,-0.8538236807764529,-0.5597613391708168,0.5597613391708168,0,0,0
8627,36,228,6,34_hobnob_flapjack.png,0.95,117_yogurt_raisins.png,1.7,0,1973,22,2000,2.0,352,880,1232,1,1,0.75,1.3121174760130696,0.75,0.8958037689954464,-1.8584277550252573,-0.7589603126202897,1.08,1.08,2.16,2.65,1.08,1.08,0.95,1.7,1,-1.8048298237708598,0.6146507778846798,-0.5588357405487173,1.3872743234806721,-1.07035541622682,-1.2569449466490124,-0.8538236807764529,-0.5989146154009974,0.5989146154009974,0,0,0
8628,36,229,36,2_maynards_winegums.png,1.1,60_caramel_rice_crisps.png,0.8,0,1709,16,1595,2.0,619,685,1304,1,1,-0.30000000000000004,-0.5671300599647283,0.30000000000000004,-0.3614646787174616,-2.1734155101142845,-0.9344706466773344,4.58,0.58,5.16,1.9,4.58,0.58,1.1,0.8,0,-0.2126060960831899,-0.8231288195063933,-0.16436345310256464,-0.9546659177997127,1.2729387786454105,-1.6057329998294516,-0.8538236807764529,-0.3375664965645413,0.3375664965645413,0,0,0
8629,36,230,2,14_maltesers.png,2.15,53_eat_natural_almond_apricot.png,1.25,1,2462,8,1600,2.0,1396,596,1992,2,2,-0.8999999999999999,-1.6409857948091842,0.8999999999999999,1.3148932515664156,-2.59339918356632,-0.4338673074919002,3.58,2.83,6.41,3.4,2.83,3.58,1.25,2.15,1,0.45082045712000585,2.052430375275753,0.23010883434358745,2.5582444441208647,0.10129168120929528,0.4869953192531845,0.23039686624126493,0.42298589420671884,0.42298589420671884,0,0,1
8630,36,231,33,104_graze_sriracha.png,1.4,59_crunchie.png,0.8,1,4445,50,5006,2.0,987,1318,2305,2,2,-0.5999999999999999,-1.104057927386956,0.5999999999999999,0.4767142864244767,-0.3884848979431329,0.8844546335502194,4.33,4.83,9.16,2.2,4.83,4.33,0.8,1.4,1,1.9103588741670365,-0.24801698054996354,-0.9533080279948694,0.6066275763872103,1.4403169354219985,1.0101773990238436,0.23039686624126493,0.022643644753121167,0.022643644753121167,0,1,1
8631,36,232,52,29_mms_peanut.png,1.7,60_caramel_rice_crisps.png,0.8,1,6463,24,1709,2.0,3923,846,4769,2,2,-0.8999999999999999,-1.6409857948091842,0.8999999999999999,1.3148932515664156,-1.7534318366622488,2.2260449900923263,3.83,0.58,4.41,2.5,0.58,3.83,0.8,1.7,1,-0.6106620280051074,0.32709485840646535,-0.9533080279948694,1.3872743234806721,-1.4051117297799958,0.6613893458434041,0.23039686624126493,2.8964941200483847,2.8964941200483847,0,1,1
8632,36,233,11,27_mars.png,0.8,53_eat_natural_almond_apricot.png,1.25,1,2098,14,1513,2.0,1604,442,2046,2,2,0.45,0.7751896085908415,0.45,0.057624803853507524,-2.2784114284772934,-0.6758588286917648,5.0,2.83,7.83,2.05,2.83,5.0,1.25,0.8,0,1.2044730215588362,-0.5355729000281788,0.23010883434358745,-0.9546659177997127,0.10129168120929528,1.4775533902856322,0.23039686624126493,0.6265829306036585,0.6265829306036585,0,0,1
8633,36,234,49,57_food_doctor_mild_korma_crisps.png,1.1,26_yorkie.png,0.95,0,9211,34,3021,2.0,-3863,6081,2218,3,1,-0.15000000000000013,-0.2986661262536145,0.15000000000000013,-0.7805541612884308,-1.2284522448472042,4.052948012777018,0.58,4.33,4.91,2.05,0.58,4.33,1.1,0.95,0,-0.345291406723829,-0.5355729000281788,-0.16436345310256464,-0.564342544252982,-1.4051117297799958,1.0101773990238436,1.3146174132589827,-4.724691098156289,4.724691098156289,0,1,0
8634,36,235,35,102_propercorn_worcester.png,1.25,2_maynards_winegums.png,1.1,1,1885,68,1685,2.0,917,578,1495,2,2,-0.1499999999999999,-0.2986661262536141,0.1499999999999999,-0.7805541612884315,0.5564783673239473,-0.8174637573059713,0.83,4.58,5.41,2.35,4.58,0.83,1.1,1.25,1,-0.07992078544255074,0.0395389389282509,-0.16436345310256464,0.21630420284047974,1.2729387786454105,-1.4313389732392319,0.23039686624126493,-0.04587458864969506,0.04587458864969506,1,0,0
8635,36,236,9,103_nakd_berry.png,1.1,11_lindt_orange.png,1.7,0,1729,60,1367,2.0,555,884,1439,1,1,0.5999999999999999,1.0436535423019553,0.5999999999999999,0.4767142864244767,0.13649469387191165,-0.9211744092487704,0.58,3.08,3.66,2.8,0.58,3.08,1.1,1.7,1,-1.0087179599270248,0.9022066973628942,-0.16436345310256464,1.3872743234806721,-1.4051117297799958,0.13820726607274514,-0.8538236807764529,-0.40021173853283043,0.40021173853283043,1,0,0
8636,36,237,12,24_twix.png,0.8,23_kp_grazing_mix.png,2.0,1,8373,24,5186,2.0,3342,1936,5278,4,2,1.2,2.1175092771464112,1.2,2.1530722167083542,-1.7534318366622488,3.495835664520187,4.83,1.83,6.66,2.8,1.83,4.83,2.0,0.8,0,0.583505767760645,0.9022066973628942,2.202470271574349,-0.9546659177997127,-0.5682209458970563,1.3589654522042829,2.3988379602767007,2.32779278280501,2.32779278280501,0,1,1
8637,36,238,3,42_dairy_milk_fruit_and_nut.png,1.25,31_beef_jerky.png,1.7,1,2992,56,1587,2.0,84,1464,1548,2,2,0.45,0.7751896085908415,0.45,0.057624803853507524,-0.07349714285410616,-0.08151701563495448,4.33,0.33,4.66,2.95,0.33,4.33,1.7,1.25,0,-0.4779767173644682,1.1897626168411095,1.4135256966820444,0.21630420284047974,-1.5724898865565837,1.0101773990238436,0.23039686624126493,-0.8612415661432082,0.8612415661432082,0,0,0
8638,36,239,13,54_milkyway_magic_stars.png,0.95,19_pistachios.png,2.0,0,1640,100,2088,2.0,848,576,1424,1,1,1.05,1.8490453434352976,1.05,1.7339827341373852,2.23641306113209,-0.98034266580588,1.33,1.08,2.41,2.95,1.33,1.08,0.95,2.0,1,-1.6721445131302206,1.1897626168411095,-0.5588357405487173,2.167921070574134,-0.9029772594502321,-1.2569449466490124,-0.8538236807764529,-0.11341399014675678,0.11341399014675678,1,0,0
8639,36,240,43,115_shapers_blueberry.png,1.25,58_walnut_whip.png,2.0,1,2761,14,997,2.0,604,1236,1840,2,2,0.75,1.3121174760130696,0.75,0.8958037689954464,-2.2784114284772934,-0.2350885579348685,0.0,2.58,2.58,3.25,2.58,0.0,2.0,1.25,0,-1.581918501894586,1.7648744557975384,2.202470271574349,0.21630420284047974,-0.06608647556729262,-2.0103271415187614,0.23039686624126493,-0.35224897515085907,0.35224897515085907,0,1,0
8640,37,1,37,60_caramel_rice_crisps.png,1.1,51_smarties.png,0.95,1,3993,80,1494,2.0,1457,1088,2545,4,2,-0.15000000000000013,-0.2093929424600133,0.15000000000000013,-0.925860208105188,0.7612915314854944,0.779390133199278,1.58,3.83,5.41,2.05,3.83,1.58,0.95,1.1,1,-0.922668240493757,-1.0817724075751707,-0.9194997069531705,-0.6233611120044777,0.21559952483098332,-1.483642884786304,1.1310243995649867,0.7589177565118493,0.7589177565118493,1,1,1
8641,37,2,2,111_propercorn_sweetnsalty.png,1.85,117_yogurt_raisins.png,1.4,0,3760,82,2156,2.0,463,1848,2311,3,1,-0.4500000000000002,-0.6281788273800395,0.4500000000000002,-0.2511442669759021,0.8922664186227839,0.6511935762610896,5.0,2.83,7.83,3.25,5.0,2.83,1.85,1.4,0,0.43359242481999627,0.5683888921157689,0.8530298486192086,-0.038579352208744956,1.1178401592951008,-0.5206969598244043,0.4222884833884936,-0.24076982627741414,0.24076982627741414,1,1,0
8642,37,3,41,15_jacobs_mini_cheddars.png,1.7,102_propercorn_worcester.png,2.15,1,1918,100,652,2.0,1555,516,2071,2,2,0.45,0.6281788273800389,0.45,-0.2511442669759026,2.0710404028583884,-0.3622744833103387,4.33,2.58,6.91,3.85,2.58,4.33,2.15,1.7,0,-0.08201080331581073,1.3934695419612386,1.4438730338100012,0.5462024075869882,-0.74833277694692,0.6348381501298751,-0.28644743278799933,0.8574785041107909,0.8574785041107909,1,0,1
8643,37,4,10,47_daim.png,0.95,20_crunch.png,2.0,1,9587,86,1670,2.0,936,3982,4918,7,2,1.05,1.4657505972200915,1.05,1.0982876152826688,1.1542161928973629,3.8572078993461667,3.58,4.08,7.66,2.95,4.08,3.58,2.0,0.95,0,0.3383179152731624,0.1558485671930343,1.148451441214605,-0.9157519919023446,0.408385985186564,0.05707059515273537,3.2572321480944653,0.2349366391746197,0.2349366391746197,1,1,1
8644,37,5,33,19_pistachios.png,1.7,42_dairy_milk_fruit_and_nut.png,0.95,0,3879,64,1639,2.0,-1259,2832,1573,1,1,-0.75,-1.0469647123000654,0.75,0.4235716741533832,-0.2865075656128205,0.7166673542681472,2.83,3.83,6.66,2.65,2.83,3.83,1.7,0.95,0,-0.2221203761788018,-0.2566917577297009,0.5576082560238118,-0.9157519919023446,-0.5555463165913394,0.24965978014511525,-0.9951833489644922,-1.9726229626588145,1.9726229626588145,1,0,0
8645,37,6,50,108_chilli_nuts.png,1.25,51_smarties.png,0.95,1,7362,76,1255,2.0,-114,3560,3446,3,2,-0.30000000000000004,-0.4187858849200262,0.30000000000000004,-0.5885022375405452,0.4993417572109157,2.633013310558747,2.83,3.83,6.66,2.2,3.83,2.83,0.95,1.25,1,-0.2221203761788018,-0.8755022451138027,-0.9194997069531705,-0.33097023210661136,0.21559952483098332,-0.5206969598244043,0.4222884833884936,-0.8210713708140389,0.8210713708140389,1,1,0
8646,37,7,42,104_graze_sriracha.png,1.4,5_caramello.png,1.4,1,8904,84,600,2.0,288,3460,3748,3,2,0.0,-9.040611452176775e-17,0.0,-1.2632181786698309,1.023241305760073,3.4814214255745686,4.58,3.08,7.66,2.8,3.08,4.58,1.4,1.4,1,0.3383179152731624,-0.05042159526833359,-0.033234929166981175,-0.038579352208744956,-0.3627598562357587,0.827427335122255,0.4222884833884936,-0.41677116127552394,0.41677116127552394,1,1,0
8647,37,8,5,109_kp_roast.png,1.4,54_milkyway_magic_stars.png,1.55,1,4326,74,421,2.0,482,1832,2314,3,2,0.15000000000000013,0.2093929424600132,0.15000000000000013,-0.925860208105188,0.3683668700736264,0.9626066716560021,2.83,5.0,7.83,2.95,5.0,2.83,1.55,1.4,0,0.43359242481999627,0.1558485671930343,0.26218666342841557,-0.038579352208744956,1.1178401592951008,-0.5206969598244043,0.4222884833884936,-0.2216611099061908,0.2216611099061908,1,1,0
8648,37,9,47,45_gb_ginger.png,2.45,34_hobnob_flapjack.png,1.1,1,5585,62,917,2.0,690,2498,3188,3,2,-1.35,-1.8845364821401176,1.35,1.7730035564119546,-0.41748245275010987,1.6553082389743672,4.08,3.58,7.66,3.5500000000000003,3.58,4.08,1.1,2.45,1,0.3383179152731624,0.9809292170385041,-0.6240781143577738,2.0081568070763214,0.022813064475402645,0.4422489651374952,0.4222884833884936,-0.0124709517370089,0.0124709517370089,0,1,1
8649,37,10,46,41_jelly_babies_berry_mix.png,2.0,50_nakd_rhubarb_and_custard.png,0.95,0,4093,84,468,2.0,-267,1599,1332,1,1,-1.05,-1.4657505972200915,1.05,1.0982876152826688,1.023241305760073,0.8344101147178137,3.83,3.33,7.16,2.95,3.83,3.33,2.0,0.95,0,0.0580987695471803,0.1558485671930343,1.148451441214605,-0.9157519919023446,0.21559952483098332,-0.13551858983964452,-0.9951833489644922,-0.9749468236981007,0.9749468236981007,1,0,0
8650,37,11,1,115_shapers_blueberry.png,1.85,112_lindt_extra_creamy.png,3.0,0,4665,58,1226,2.0,-260,1882,1622,3,1,1.15,1.6053458921934334,1.15,1.3231929289924305,-0.6794322270246886,1.1491244090038382,1.58,0.83,2.41,4.85,1.58,0.83,1.85,3.0,1,-2.6039831148496493,2.768603958370354,0.8530298486192086,3.0802567000351653,-1.5194786183692428,-2.0614104397634434,0.4222884833884936,-0.9679067702981763,0.9679067702981763,0,1,0
8651,37,12,51,115_shapers_blueberry.png,1.85,43_mccoys_steak_crisps.png,1.1,0,6342,74,1443,2.0,-2579,3753,1174,2,1,-0.75,-1.0469647123000654,0.75,0.4235716741533832,0.3683668700736264,2.0718094990696825,1.58,5.0,6.58,2.95,1.58,5.0,1.85,1.1,0,-0.2669554394949589,0.1558485671930343,0.8530298486192086,-0.6233611120044777,-1.5194786183692428,1.1509771659094532,-0.28644743278799933,-3.3001758895016997,3.3001758895016997,1,0,0
8652,37,13,49,15_jacobs_mini_cheddars.png,1.7,14_maltesers.png,1.1,1,3657,90,513,2.0,403,1028,1431,0,2,-0.5999999999999999,-0.8375717698400522,0.5999999999999999,0.08621370358874005,1.416165967171941,0.5945229952969978,4.33,4.58,8.91,2.8,4.58,4.33,1.1,1.7,1,1.0388657795881175,-0.05042159526833359,-0.6240781143577738,0.5462024075869882,0.7939589058977253,0.6348381501298751,-1.7039192651409851,-0.3011131411339089,0.3011131411339089,1,0,0
8653,37,14,57,18_galaxy_bar.png,1.1,57_food_doctor_mild_korma_crisps.png,1.1,1,4949,66,730,2.0,2510,1126,3636,2,2,0.0,-9.040611452176775e-17,0.0,-1.2632181786698309,-0.15553267847553112,1.3053811565164797,4.08,0.0,4.08,2.2,0.0,4.08,1.1,1.1,1,-1.6680511681248693,-0.8755022451138027,-0.6240781143577738,-0.6233611120044777,-2.7378890478165125,0.4422489651374952,-0.28644743278799933,1.8179429322433327,1.8179429322433327,1,0,1
8654,37,15,11,59_crunchie.png,0.95,55_bassetts_licorice_allsorts.png,2.45,1,3563,74,488,2.0,1168,1424,2592,4,2,1.5000000000000002,2.0939294246001308,1.5000000000000002,2.1103615269765976,0.3683668700736264,0.5428042126695742,3.83,3.83,7.66,3.4000000000000004,3.83,3.83,2.45,0.95,0,0.3383179152731624,0.7746590545771368,2.034716219000795,-0.9157519919023446,0.21559952483098332,0.24965978014511525,1.1310243995649867,0.46826412328639955,0.46826412328639955,1,1,1
8655,37,16,16,110_bombay_mix.png,0.8,42_dairy_milk_fruit_and_nut.png,0.95,0,2605,64,1112,2.0,-186,1794,1608,1,1,0.1499999999999999,0.2093929424600129,0.1499999999999999,-0.9258602081051884,-0.2865075656128205,0.015712789722001866,2.58,3.83,6.41,1.75,2.58,3.83,0.8,0.95,1,-0.36222994904179284,-1.4943127324979053,-1.2149212995485668,-0.9157519919023446,-0.74833277694692,0.24965978014511525,-0.9951833489644922,-0.8934833486418327,0.8934833486418327,1,0,0
8656,37,17,39,27_mars.png,0.95,14_maltesers.png,1.1,1,3473,94,560,2.0,1186,1126,2312,4,2,0.15000000000000013,0.2093929424600132,0.15000000000000013,-0.925860208105188,1.6781157414465202,0.4932862293028921,5.0,4.58,9.58,2.05,4.58,5.0,1.1,0.95,0,1.4143594348609336,-1.0817724075751707,-0.6240781143577738,-0.9157519919023446,0.7939589058977253,1.1509771659094532,1.1310243995649867,0.48636711774334795,0.48636711774334795,1,1,1
8657,37,18,34,107_graze_scream.png,1.55,63_kitkat.png,1.1,1,4472,62,912,2.0,-819,2800,1981,2,2,-0.45,-0.6281788273800392,0.45,-0.2511442669759026,-0.41748245275010987,1.042935844673064,3.33,5.0,8.33,2.6500000000000004,5.0,3.33,1.1,1.55,1,0.7138115705459783,-0.25669175772970027,-0.6240781143577738,0.25381152768912185,1.1178401592951008,-0.13551858983964452,-0.28644743278799933,-1.5301053203778527,1.5301053203778527,0,0,0
8658,37,19,60,33_walkers_smoky_bacon.png,1.25,52_discos_salt_vinegar.png,0.95,0,4498,50,1336,2.0,-149,1883,1734,2,1,-0.30000000000000004,-0.4187858849200262,0.30000000000000004,-0.5885022375405452,-1.2033317755738462,1.057241039867883,3.58,2.58,6.16,2.2,3.58,2.58,1.25,0.95,0,-0.5023395219047838,-0.8755022451138027,-0.3286565217623775,-0.9157519919023446,0.022813064475402645,-0.7132861448167842,-0.28644743278799933,-0.8562716378136609,0.8562716378136609,0,0,0
8659,37,20,44,107_graze_scream.png,1.55,2_maynards_winegums.png,2.0,1,4980,52,720,2.0,-276,2140,1864,3,2,0.45,0.6281788273800389,0.45,-0.2511442669759026,-1.0723568884365569,1.3224373507872258,3.33,3.83,7.16,3.55,3.83,3.33,2.0,1.55,0,0.0580987695471803,0.9809292170385034,1.148451441214605,0.25381152768912185,0.21559952483098332,-0.13551858983964452,0.4222884833884936,-0.9839983209265749,0.9839983209265749,0,1,0
8660,37,21,40,43_mccoys_steak_crisps.png,1.1,47_daim.png,0.95,1,5250,94,621,2.0,134,2244,2378,2,2,-0.15000000000000013,-0.2093929424600133,0.15000000000000013,-0.925860208105188,1.6781157414465202,1.470991300887272,5.0,3.58,8.58,2.05,3.58,5.0,0.95,1.1,1,0.8539211434089694,-1.0817724075751707,-0.9194997069531705,-0.6233611120044777,0.022813064475402645,1.1509771659094532,-0.28644743278799933,-0.5716523360738606,0.5716523360738606,1,1,0
8661,37,22,4,58_walnut_whip.png,2.1,35_mms_plain.png,2.0,0,1935,54,636,2.0,389,1113,1502,1,1,-0.10000000000000007,-0.13959529497334225,0.10000000000000007,-1.0383128649600688,-0.9413820012992674,-0.3529210864521876,5.0,3.08,8.08,4.1,5.0,3.08,2.1,2.0,0,0.5737019976829872,1.737253146063517,1.3453991696115362,1.1309841673827215,1.1178401592951008,-0.3281077748320244,-0.9951833489644922,-0.3151932479337577,0.3151932479337577,0,0,0
8662,37,23,36,103_nakd_berry.png,0.95,24_twix.png,0.8,0,3239,54,447,2.0,-856,2396,1540,1,1,-0.1499999999999999,-0.209392942460013,0.1499999999999999,-0.9258602081051884,-0.9413820012992674,0.3645394725495185,2.83,4.83,7.66,1.75,2.83,4.83,0.95,0.8,0,0.3383179152731624,-1.4943127324979053,-0.9194997069531705,-1.208142871800211,-0.5555463165913394,1.020016520114635,-0.9951833489644922,-1.5673170312060245,1.5673170312060245,0,0,0
8663,37,24,35,117_yogurt_raisins.png,1.4,60_caramel_rice_crisps.png,1.1,1,4521,74,533,2.0,809,1600,2409,3,2,-0.2999999999999998,-0.4187858849200259,0.2999999999999998,-0.5885022375405458,0.3683668700736264,1.0698956356171467,2.83,1.58,4.41,2.5,1.58,2.83,1.1,1.4,1,-1.483106531945721,-0.4629619201910682,-0.6240781143577738,-0.038579352208744956,-1.5194786183692428,-0.5206969598244043,0.4222884833884936,0.10720995606170575,0.10720995606170575,1,1,1
8664,37,25,6,103_nakd_berry.png,0.95,23_kp_grazing_mix.png,1.4,1,3765,34,18,2.0,1771,648,2419,2,2,0.45,0.6281788273800389,0.45,-0.2511442669759026,-2.251130872672161,0.6539445753370164,2.83,3.58,6.41,2.35,3.58,2.83,1.4,0.95,0,-0.36222994904179284,-0.6692320826524355,-0.033234929166981175,-0.9157519919023446,0.022813064475402645,-0.5206969598244043,-0.28644743278799933,1.074714437594172,1.074714437594172,0,0,1
8665,37,26,3,25_wonderful_almonds.png,1.55,55_bassetts_licorice_allsorts.png,2.45,1,2709,62,1061,2.0,537,566,1103,1,2,0.9000000000000001,1.2563576547600783,0.9000000000000001,0.7609296447180263,-0.41748245275010987,0.07293357050127904,3.08,3.83,6.91,4.0,3.83,3.08,2.45,1.55,0,-0.08201080331581073,1.599739704422606,2.034716219000795,0.25381152768912185,0.21559952483098332,-0.3281077748320244,-0.9951833489644922,-0.1663464046210706,0.1663464046210706,0,0,0
8666,37,27,12,53_eat_natural_almond_apricot.png,0.95,102_propercorn_worcester.png,2.15,1,3112,52,1143,2.0,743,652,1395,2,2,1.2,1.6751435396801044,1.2,1.4356455858473116,-1.0723568884365569,0.2946640960209781,5.0,2.58,7.58,3.1,2.58,5.0,2.15,0.95,0,0.2934828519570052,0.3621187296544016,1.4438730338100012,-0.9157519919023446,-0.74833277694692,1.1509771659094532,-0.28644743278799933,0.04083230971956149,0.04083230971956149,0,0,1
8667,37,28,38,62_cadbury_wispa.png,0.95,26_yorkie.png,1.1,0,1740,74,553,2.0,-361,687,326,1,1,0.15000000000000013,0.2093929424600132,0.15000000000000013,-0.925860208105188,0.3683668700736264,-0.4602100504133323,5.0,5.0,10.0,2.05,5.0,5.0,0.95,1.1,1,1.6497435172707584,-1.0817724075751707,-0.9194997069531705,-0.6233611120044777,1.1178401592951008,1.1509771659094532,-0.9951833489644922,-1.0694846836399425,1.0694846836399425,1,0,0
8668,37,29,45,19_pistachios.png,1.7,31_beef_jerky.png,2.0,0,4841,50,1633,2.0,-2925,3395,470,1,1,0.30000000000000004,0.4187858849200261,0.30000000000000004,-0.5885022375405452,-1.2033317755738462,1.245959576476461,2.83,5.0,7.83,3.7,2.83,5.0,1.7,2.0,1,0.43359242481999627,1.1871993794998714,0.5576082560238118,1.1309841673827215,-0.5555463165913394,1.1509771659094532,-0.9951833489644922,-3.6481556718408195,3.6481556718408195,0,0,0
8669,37,30,59,48_mentos_mint.png,0.95,50_nakd_rhubarb_and_custard.png,0.95,1,8011,74,550,2.0,3694,788,4482,3,2,0.0,-9.040611452176775e-17,0.0,-1.2632181786698309,0.3683668700736264,2.990092990614044,5.0,3.33,8.33,1.9,3.33,5.0,0.95,0.95,1,0.7138115705459783,-1.2880425700365379,-0.9194997069531705,-0.9157519919023446,-0.169973395880178,1.1509771659094532,0.4222884833884936,3.0087176787448295,3.0087176787448295,1,1,1
8670,37,31,9,110_bombay_mix.png,0.8,116_boots_caramels.png,1.4,1,10435,56,701,2.0,3225,2408,5633,5,2,0.5999999999999999,0.8375717698400519,0.5999999999999999,0.08621370358874005,-0.8104071141619781,4.32377734262335,2.58,0.0,2.58,2.2,0.0,2.58,1.4,0.8,0,-2.508708605302816,-0.8755022451138027,-0.033234929166981175,-1.208142871800211,-2.7378890478165125,-0.7132861448167842,1.8397603157414795,2.5370341009498953,2.5370341009498953,0,1,1
8671,37,32,15,33_walkers_smoky_bacon.png,1.25,11_lindt_orange.png,2.15,0,3544,74,470,2.0,-1245,1873,628,2,1,0.8999999999999999,1.2563576547600779,0.8999999999999999,0.7609296447180258,0.3683668700736264,0.5323504161810525,3.58,3.33,6.91,3.4,3.58,3.33,1.25,2.15,1,-0.08201080331581073,0.7746590545771361,-0.3286565217623775,1.423375047280588,0.022813064475402645,-0.13551858983964452,-0.28644743278799933,-1.9585428558589657,1.9585428558589657,1,0,0
8672,37,33,43,11_lindt_orange.png,2.15,56_marshmallows.png,2.0,1,2004,24,496,2.0,371,414,785,1,2,-0.1499999999999999,-0.209392942460013,0.1499999999999999,-0.9258602081051884,-2.906005308358608,-0.3149572992043979,3.33,2.33,5.66,4.15,2.33,3.33,2.0,2.15,1,-0.782558667630766,1.806009866883974,1.148451441214605,1.423375047280588,-0.9411192373025007,-0.13551858983964452,-0.9951833489644922,-0.33329624239070615,0.33329624239070615,0,0,0
8673,37,34,14,13_fruit_pastilles.png,1.1,31_beef_jerky.png,2.0,0,6247,58,1320,2.0,-592,2578,1986,4,1,0.8999999999999999,1.2563576547600779,0.8999999999999999,0.7609296447180258,-0.6794322270246886,2.0195405166270737,5.0,5.0,10.0,3.1,5.0,5.0,1.1,2.0,1,1.6497435172707584,0.3621187296544016,-0.6240781143577738,1.1309841673827215,1.1178401592951008,1.1509771659094532,1.1310243995649867,-1.3018064458374474,1.3018064458374474,0,1,0
8674,37,35,58,113_walkers_cheese.png,0.95,59_crunchie.png,0.95,0,6669,52,1095,2.0,-2076,4106,2030,5,2,0.0,-9.040611452176775e-17,0.0,-1.2632181786698309,-1.0723568884365569,2.2517248386352944,3.08,3.83,6.91,1.9,3.08,3.83,0.95,0.95,1,-0.08201080331581073,-1.2880425700365379,-0.9194997069531705,-0.9157519919023446,-0.3627598562357587,0.24965978014511525,1.8397603157414795,-2.7942977666214186,2.7942977666214186,0,1,0
8675,37,36,52,58_walnut_whip.png,2.1,62_cadbury_wispa.png,0.95,0,5801,52,1125,2.0,-537,2269,1732,8,1,-1.15,-1.6053458921934336,1.15,1.3231929289924311,-1.0723568884365569,1.7741513990544042,5.0,5.0,10.0,3.05,5.0,5.0,2.1,0.95,0,1.6497435172707584,0.2933620088339454,1.3453991696115362,-0.9157519919023446,1.1178401592951008,1.1509771659094532,3.9659680642709585,-1.2464917405523273,1.2464917405523273,0,1,0
8676,37,37,7,24_twix.png,0.8,2_maynards_winegums.png,2.0,1,2419,100,2059,2.0,-411,1463,1052,3,2,1.2,1.6751435396801044,1.2,1.4356455858473116,2.0710404028583884,-0.08662437590247461,4.83,3.83,8.66,2.8,3.83,4.83,2.0,0.8,0,0.8987562067251266,-0.05042159526833359,1.148451441214605,-1.208142871800211,0.21559952483098332,1.020016520114635,0.4222884833884936,-1.1197707793536882,1.1197707793536882,1,1,0
8677,37,38,13,48_mentos_mint.png,0.95,29_mms_peanut.png,2.0,1,10044,52,1853,2.0,-3276,5186,1910,3,2,1.05,1.4657505972200915,1.05,1.0982876152826688,-1.0723568884365569,4.108649214885876,5.0,3.83,8.83,2.95,3.83,5.0,2.0,0.95,0,0.9940307162719604,0.1558485671930343,1.148451441214605,-0.9157519919023446,0.21559952483098332,1.1509771659094532,0.4222884833884936,-4.001164063751314,4.001164063751314,0,1,0
